provide,defense,know,plan,opportunity,welfare,terms,pacific,favorable,recommendation,deemed,science,truly,american,world,laws,federal,treaty,treasury,report,secretary,amount,nation,subject,relations,give,condition,countries,thus,duties,question,revenue,territory,army,economy,several,having,tax,commercial,help,americans,program,care,cost,case,health,annual,budget,appropriations,history,sum,results,minister,million,education,receipts,growth,needs,man,today,bring,social,gold,ask,members,billion,held,keep,operation,want,tonight,payment,portion,programs,operations,serious,march,authorized,problems,reform,silver,believed,extended,notes,income,similar,jobs,lives,except,mail,back,hoped,claim,authorities,articles,live,expenditure,get,propose,interior,pending,issued,enough,cut,reports,circulation,promptly,application,workers,deficit,instead,strengthen,adoption,practicable,improve,december,rendered,commissioner,columbia,imposed,areas,proved,young,occurred,felt,medical,approval,housing,job,postmastergeneral,regarded,fight,goal,removal,savings,territorial,suggestions,basic,consent,research,promise,resulted,instructions,section,lower,specie,choice,decisions,urged,transmitted,around,level,indemnity,ratified,minimum,herewith,existed,chance,notwithstanding,speaker,effected,demanded,expand,coin,adjusted,sovereign,quarters,really,reforms,deem,labors,deficiency,poor,calculated,manifest,choose,brazil,levels,mankind,gone,perform,grave,balanced,redemption,certificates,amicable,commitment,dont,poverty,route,compelled,constitute,manifested,emperor,meantime,absolute,ideals,withdrawn,helped,speed,proceeds,doubted,amendments,exceeding,sinking,expanding,cooperative,recommending,advisable,mountains,ratifications,steamers,ill,amended,presidents,turned,remainder,disturbances,pledged,twenty,intend,taxpayers,disturbance,subsequently,aware,supporting,hospital,spend,commanders,naturalized,resumption,stay,extradition,legation,strive,solve,heard,civilservice,IC
0,0,0,0,0.001442,0,0,0,0.00072098,0,0.00072098,0,0,0,0,0.00072098,0,0.0021629,0.0028839,0,0.00072098,0.001442,0.0021629,0.00072098,0.001442,0.0021629,0,0,0,0,0,0.0021629,0.00072098,0,0,0,0.001442,0,0.00072098,0,0.00072098,0,0,0,0,0,0.001442,0,0,0,0.0028839,0,0,0,0,0.001442,0,0,0,0,0,0,0,0,0.00072098,0,0,0,0.00072098,0,0,0.001442,0,0,0,0,0,0.001442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072098,0,0,0.0021629,0,0,0.001442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072098,0,0,0,0.00072098,0,0.00072098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
0,0,0,0,0,0,0.001554,0,0.000777,0,0.000777,0,0,0.000777,0,0.003885,0,0.000777,0.000777,0.000777,0,0,0.000777,0.003885,0.001554,0,0.000777,0.001554,0.000777,0.000777,0.000777,0.000777,0.000777,0,0.000777,0.000777,0.004662,0,0,0,0,0,0.000777,0.001554,0,0,0,0,0,0,0.002331,0,0,0,0,0.001554,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0.000777,0.000777,0,0,0.000777,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,1.75
0,0.00091408,0,0,0,0.00091408,0.00091408,0,0.0036563,0,0.00091408,0,0,0.0018282,0,0.00091408,0,0,0.0018282,0,0.0027422,0,0.0027422,0.0027422,0.00091408,0,0,0,0.00091408,0,0.0018282,0.00091408,0,0,0,0.0018282,0.0036563,0,0.0018282,0,0,0,0,0,0.00091408,0.00091408,0,0,0.00091408,0,0,0,0.0063985,0,0,0.0018282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091408,0,0,0.00091408,0,0,0.00091408,0,0.00091408,0,0,0,0,0.0018282,0,0,0,0,0,0,0,0,0,0.00091408,0.00091408,0.00091408,0,0,0,0,0,0,0.00091408,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091408,0.00091408,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0.0027422,0,0,0,0,0,0.00091408,0.0018282,0,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091408,0,0,0,0,0,0.00091408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
0,0.0021307,0,0.00071023,0.00071023,0.0014205,0,0,0.0014205,0,0,0.0014205,0,0.0021307,0,0.0021307,0,0,0.0021307,0,0.0014205,0.00071023,0.0014205,0.0035511,0.0014205,0.00071023,0.00071023,0,0.0021307,0.00071023,0.00071023,0,0.0021307,0.00071023,0.00071023,0.00071023,0.0028409,0,0.0021307,0,0,0,0,0,0.00071023,0,0,0,0.00071023,0,0,0,0.0021307,0,0.00071023,0.0014205,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0.00071023,0,0.00071023,0,0,0.00071023,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0,0.00071023,0.00071023,0,0,0,0,0,0.00071023,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071023,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0.00071023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.001506,0,0,0,0.00075301,0,0,0,0,0,0,0,0.003012,0,0.001506,0,0,0.00075301,0,0.00075301,0.00075301,0.002259,0.001506,0.001506,0,0.00075301,0.001506,0,0.00075301,0,0.001506,0.001506,0,0,0.001506,0,0,0.00075301,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0.002259,0,0,0.00075301,0,0,0,0,0.00075301,0,0,0,0,0,0,0,0,0,0,0,0.002259,0,0,0,0,0.002259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075301,0,0,0.00075301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0.00075301,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0,0.00075301,0,0.00075301,0,0,0,0,0,0,0.00075301,0,0,0.00075301,0,0,0,0,0,0.00075301,0,0,0.00075301,0,0,0,0,0,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0,0,0,0,0,0.00075301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
0.00054555,0.0010911,0,0,0.00054555,0,0.0010911,0.00054555,0.0027278,0,0.00054555,0,0,0.0032733,0,0.0010911,0,0,0.0016367,0,0,0,0.0038189,0.0032733,0.0010911,0.00054555,0.00054555,0.00054555,0.00054555,0.0010911,0,0.0010911,0.0010911,0.0010911,0.00054555,0.0010911,0.0021822,0,0.00054555,0,0,0,0,0,0.00054555,0.00054555,0,0,0.00054555,0,0.0010911,0,0.00054555,0,0,0.0010911,0,0,0,0,0,0,0,0,0,0,0.00054555,0,0,0,0,0,0.0010911,0,0.0016367,0.00054555,0,0.0021822,0,0,0,0,0,0,0,0.00054555,0,0,0,0,0,0,0,0.0010911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054555,0,0.0010911,0,0,0,0,0.0010911,0,0,0.0010911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010911,0,0,0,0,0,0,0,0,0,0,0,0.00054555,0.0010911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054555,0,0,0,0,0.00054555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054555,0,0,0,0,0,0,0,0,0,1.5
0.0003712,0.0003712,0.00074239,0.0003712,0.00074239,0,0,0.0003712,0.0011136,0.0003712,0.00074239,0,0,0,0.0003712,0.00074239,0,0.0022272,0.0022272,0.0003712,0,0.00074239,0.0014848,0.0029696,0.0014848,0.0003712,0.00074239,0.0003712,0.00074239,0.00074239,0.0003712,0.0025984,0.0025984,0.00074239,0,0.0022272,0.00074239,0,0,0,0,0,0,0,0.0011136,0,0.0022272,0,0.0003712,0,0.0003712,0,0,0,0,0.00074239,0.0003712,0,0.0003712,0,0,0,0,0,0,0,0.00074239,0.00074239,0,0,0,0.0003712,0.0003712,0,0,0,0,0.0011136,0,0,0,0.0011136,0,0.0003712,0,0.00074239,0,0,0,0,0,0,0.00074239,0.0003712,0.0003712,0,0.0011136,0,0,0.0003712,0,0.0003712,0,0,0,0,0,0,0,0,0,0,0.0003712,0,0,0,0,0,0,0.0003712,0,0,0,0,0.0003712,0,0,0,0,0,0.0003712,0,0,0,0,0.0003712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003712,0,0,0,0.0003712,0,0,0,0,0,0,0,0,0,0.0003712,0,0,0,0,0,0,0,0,0,0,0,0.0003712,0.0003712,0,0,0,0,0,0.00074239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003712,0,0,0,0.00074239,0,0,0.0003712,0,0,0,0,0,0,0,0,0,0,0.0003712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.00037369,0.0011211,0.00037369,0.00037369,0,0,0,0.00037369,0.00037369,0,0.00074738,0,0,0.00037369,0,0.0014948,0,0.0011211,0.0011211,0.00074738,0.00074738,0.00074738,0.00074738,0.0018685,0.0029895,0.00037369,0.00037369,0.0018685,0.00037369,0.0014948,0.00074738,0.0022422,0.0033632,0,0,0.0018685,0.0011211,0,0.00037369,0,0,0,0.00037369,0,0,0,0.00037369,0,0.00074738,0.00037369,0,0,0.0018685,0,0,0.00037369,0,0,0,0,0,0,0,0,0,0,0.00074738,0,0.00037369,0,0,0.00037369,0.0014948,0,0,0,0,0.00074738,0,0,0,0.00037369,0,0,0,0,0,0.00037369,0.00074738,0,0,0.00037369,0.00037369,0,0.00037369,0,0.00074738,0,0.00037369,0,0,0.00037369,0,0,0.00037369,0,0.00037369,0.00037369,0,0,0,0,0,0.00074738,0,0,0,0,0,0.00074738,0,0,0,0.00037369,0.00074738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011211,0,0,0,0,0,0,0,0,0,0.0014948,0.00037369,0,0,0.00037369,0,0,0,0,0,0,0,0,0,0.00037369,0,0,0,0,0,0,0.00074738,0,0,0,0,0,0,0,0,0,0.00037369,0,0.0011211,0,0,0,0,0,0,0.00037369,0,0,0,0,0,0,0,0.00037369,0,0,0.00037369,0,0,0,0.00037369,0,0,0,0,0.00037369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037369,0,0,0,0,0,0,0,0,0,1.7
0,0,0.00034095,0,0.0006819,0,0,0.00034095,0.0006819,0,0.00034095,0,0,0,0.00034095,0.0013638,0,0.0098875,0.0017047,0.0006819,0,0.0006819,0.0017047,0.0013638,0,0.0020457,0,0.0013638,0.00034095,0.0006819,0.00034095,0.00034095,0.0017047,0,0,0.0013638,0.0017047,0,0.0013638,0,0,0,0.00034095,0,0.0010228,0.00034095,0,0,0,0,0.00034095,0,0.0047733,0,0,0.0010228,0.0006819,0,0,0,0.00034095,0,0,0.0006819,0,0,0.00034095,0,0.00034095,0.00034095,0,0,0.0006819,0,0,0.00034095,0,0.0010228,0,0,0,0.00034095,0,0,0,0,0,0,0.00034095,0,0.00034095,0.00034095,0.0006819,0.0006819,0.0010228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034095,0,0,0.0006819,0,0,0.00034095,0,0,0.00034095,0,0,0,0.0010228,0.00034095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034095,0,0,0,0.0010228,0,0,0.00034095,0,0,0.00034095,0.0010228,0,0,0.0006819,0.0034095,0,0.00034095,0.00034095,0,0.00034095,0,0,0,0,0,0,0.0006819,0.0006819,0,0,0,0,0,0,0,0.00034095,0,0,0,0,0,0,0,0,0,0,0.00034095,0,0,0,0,0.00034095,0,0,0,0,0,0,0.00034095,0,0,0,0.0006819,0,0,0,0,0,0,0.00034095,0,0.00034095,0,0,0,0,0,0.00034095,0,0.00034095,0,0,0,0,0,0,0,0,0,0.00034095,0,0,0,0,0,0,0,0,0,1.7
0,0.0014245,0.00094967,0.00094967,0,0,0.00047483,0.00047483,0.0014245,0,0,0,0,0,0,0.00047483,0,0.0014245,0.0014245,0,0.00047483,0.0033238,0.0023742,0.0018993,0.0018993,0,0.00094967,0.0014245,0,0.00094967,0.00094967,0.0014245,0.00047483,0.00047483,0.00094967,0.0033238,0.0023742,0.00047483,0.00094967,0,0,0,0.00047483,0,0,0,0,0,0,0,0.0014245,0.00047483,0.0018993,0,0,0.00094967,0,0,0,0,0,0.00047483,0,0,0,0,0,0,0.0014245,0,0,0,0.00047483,0,0.00047483,0.00047483,0,0.00047483,0,0,0,0.00047483,0.00047483,0,0,0.00047483,0,0.00047483,0.00047483,0,0,0.00094967,0.00047483,0,0,0.00047483,0,0,0,0.00094967,0,0.00047483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094967,0,0,0,0.00094967,0.0014245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047483,0,0,0,0,0,0,0.00047483,0,0,0,0,0,0,0.00047483,0,0,0,0,0,0,0,0,0,0.00047483,0,0,0,0.00047483,0,0,0,0.00094967,0,0,0,0,0,0.00047483,0,0,0,0,0.00047483,0,0,0,0,0.00047483,0.00047483,0,0.00047483,0,0,0,0,0,0,0,0,0,0.00047483,0,0,0,0,0.00047483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
0.00059382,0.00079177,0,0,0.00019794,0.00079177,0.00019794,0.0011876,0.00019794,0.00039588,0,0.00098971,0,0.0013856,0.00039588,0.0023753,0.00019794,0.0011876,0.0011876,0.0013856,0.00079177,0.0013856,0.0025732,0.0017815,0.00079177,0.00098971,0.0025732,0.00039588,0.00019794,0.0015835,0,0.00039588,0.00079177,0.00039588,0,0.00098971,0.00019794,0,0.0011876,0,0,0,0,0.00079177,0,0.00039588,0,0,0.00019794,0.00059382,0.0011876,0,0.00019794,0,0,0.00079177,0.00059382,0,0.00039588,0,0,0.00059382,0,0,0.00079177,0,0,0.00019794,0.00079177,0.00098971,0,0.00039588,0.00098971,0,0,0.00039588,0.00098971,0.00079177,0,0,0,0.00019794,0.00079177,0,0.00039588,0.00098971,0,0.00039588,0,0.00039588,0.00019794,0.00059382,0.00019794,0.00059382,0.00059382,0,0,0,0,0.00039588,0,0,0,0,0.00019794,0.00019794,0,0,0,0,0,0,0,0,0.00019794,0,0.00019794,0,0.00019794,0,0,0.00019794,0,0.00039588,0.00039588,0,0,0,0,0,0,0,0,0.00019794,0,0.00019794,0,0,0.00079177,0.00019794,0,0.00019794,0,0,0,0,0,0,0.00039588,0,0,0,0.00059382,0.00019794,0,0.00039588,0,0,0,0,0.00059382,0,0,0,0,0.00039588,0.00019794,0.00019794,0,0,0.00019794,0,0,0,0,0,0,0,0.00019794,0.00019794,0,0,0,0,0,0,0,0,0,0,0,0.00019794,0,0,0,0.00019794,0,0,0,0,0.00019794,0,0,0.00019794,0,0,0,0.00039588,0,0,0.00019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019794,0,0,0,0.00019794,0,0,0,0,0,0,0,0,0,2
0.00045903,0.00045903,0,0.00045903,0.00022952,0.00022952,0.0022952,0.00022952,0.00068855,0,0.00045903,0,0,0.00022952,0.00022952,0.00091806,0.00022952,0.0016066,0.0013771,0.0020656,0.00068855,0.00091806,0.0013771,0.0016066,0.00091806,0,0.0029837,0.0011476,0.00045903,0.0048198,0,0.0022952,0,0.0013771,0.00022952,0.0018361,0.00091806,0,0.0029837,0,0,0,0.00022952,0,0,0.00022952,0.0011476,0,0.00068855,0.00022952,0.0013771,0.00045903,0.00068855,0,0.00022952,0.0020656,0,0,0,0,0.00045903,0.00022952,0,0,0,0,0,0,0.00068855,0,0,0.00045903,0.0013771,0,0,0.00045903,0.00022952,0.00045903,0,0,0,0.00022952,0.00068855,0,0.00022952,0,0,0.00045903,0,0.0011476,0.00022952,0.00022952,0.00022952,0.00022952,0.00091806,0,0,0,0,0,0.00045903,0,0,0,0.00022952,0,0,0.00022952,0,0,0.00022952,0,0,0.00045903,0,0.00022952,0,0,0.00022952,0,0,0.00022952,0,0.00045903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045903,0,0.00022952,0,0.00022952,0,0,0,0,0,0.00022952,0,0,0,0.00022952,0.00045903,0,0.00045903,0.00045903,0,0,0,0.00068855,0.00022952,0,0,0.00022952,0.00022952,0.00022952,0,0,0.00045903,0.00045903,0.00045903,0,0,0,0,0.00022952,0,0.00022952,0,0,0,0,0,0,0,0,0,0,0.00022952,0,0.00022952,0.00022952,0.0011476,0,0.00045903,0,0,0,0,0.00022952,0,0,0.00045903,0.00022952,0,0,0,0.00022952,0,0.00022952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045903,0,0.00022952,0,0,0,0,0,0,0,1.2
0,0.00025727,0.00051454,0,0.00025727,0.00051454,0.0007718,0,0.00025727,0,0.00051454,0,0,0.00051454,0,0.0018009,0.00051454,0.0023154,0.0015436,0.0012863,0.0010291,0.0028299,0.0025727,0.0012863,0.0018009,0,0.0018009,0.0007718,0,0.0012863,0.00051454,0.0015436,0.0015436,0.0007718,0.00051454,0.0015436,0.00051454,0,0.0015436,0,0,0,0.00025727,0,0,0.00025727,0.0007718,0,0.0007718,0.00025727,0.0012863,0.00025727,0.0012863,0,0.00025727,0.0020581,0,0,0.00051454,0,0,0.00025727,0,0,0,0,0,0,0.0007718,0,0,0,0.0010291,0,0,0,0,0.00051454,0,0,0,0,0.00051454,0,0.00025727,0,0,0.00025727,0.00025727,0.00025727,0,0.00025727,0.00025727,0,0.00025727,0,0.00051454,0,0,0,0.00051454,0.0010291,0,0,0.0018009,0,0.00025727,0.00051454,0,0,0,0,0.00051454,0,0.00051454,0,0.00025727,0,0.00025727,0,0,0,0,0.0007718,0.00025727,0,0,0,0,0,0,0,0,0.00025727,0,0,0,0,0,0,0.00051454,0,0.00025727,0.00025727,0,0,0,0,0,0.00025727,0,0.00025727,0.0010291,0.00025727,0,0.00025727,0,0,0,0,0.0010291,0,0,0,0.00025727,0.0007718,0.00025727,0,0,0.00025727,0.0007718,0,0,0,0,0,0.00051454,0,0.00025727,0,0.00025727,0,0,0,0,0.00025727,0,0,0,0.00051454,0,0.00051454,0.0007718,0.00051454,0,0,0,0,0,0,0.00025727,0,0,0.00025727,0.00025727,0,0,0.00025727,0,0.00051454,0.00025727,0,0.00025727,0,0,0,0.00025727,0,0.00025727,0,0,0,0.00025727,0,0,0,0,0,0.00025727,0,0,0,0,0,0,0,0,0,1.3
0.00048804,0.00024402,0,0.00024402,0.00024402,0.00048804,0,0.00048804,0.00097609,0,0,0,0,0.00073206,0.00048804,0.0017082,0.00048804,0.0014641,0.0012201,0.0026842,0.0019522,0.0024402,0.0034163,0.00097609,0.0017082,0,0.0012201,0.0012201,0.00073206,0.0031723,0,0.0039043,0.00024402,0.00073206,0,0.0019522,0,0,0.0031723,0,0,0,0,0.00073206,0.00048804,0,0.00048804,0,0.00024402,0.00024402,0.00097609,0.00048804,0.00024402,0,0,0.0014641,0,0,0,0,0.00048804,0,0,0,0.00073206,0,0,0,0.00097609,0,0,0,0.0024402,0,0,0.00024402,0,0.00024402,0,0,0,0,0.00048804,0,0.00024402,0.00024402,0,0,0.00048804,0.00048804,0,0,0.00024402,0.00073206,0.00073206,0.00048804,0.00024402,0,0,0,0,0,0,0,0.00097609,0,0,0.00024402,0,0,0,0,0.00048804,0,0,0.00024402,0.00024402,0.00048804,0,0.00073206,0,0,0,0.00073206,0.00024402,0,0,0,0,0,0,0,0,0.00073206,0,0,0.00024402,0,0.00024402,0,0.00024402,0,0.00048804,0.00073206,0,0,0,0,0,0,0,0,0.00073206,0,0,0,0.00024402,0,0,0,0.00024402,0,0,0,0,0.00073206,0,0,0,0.00024402,0.00097609,0,0,0,0,0,0.00048804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024402,0,0.00024402,0.00048804,0,0,0,0,0,0,0.00024402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024402,0.00024402,0,0,0,0,0,0,0,0,0,0,0.00024402,0,0.00024402,0,0,0,0,0,0,0,1.9
0,0.00031741,0,0.0001587,0.00047611,0.00047611,0.0001587,0.00063482,0.00063482,0.00031741,0.00079352,0,0.0001587,0.00031741,0.00031741,0.0014283,0.001587,0.00095223,0.0019045,0.0011109,0.00095223,0.00079352,0.00031741,0.002698,0.0011109,0.00079352,0.0014283,0.00047611,0.00079352,0.0023806,0.00063482,0.0011109,0.00063482,0.00063482,0.00031741,0.00063482,0.00095223,0,0.00063482,0,0,0,0.00079352,0,0.00063482,0,0.0001587,0,0.00031741,0.00031741,0.00047611,0.00047611,0.00095223,0,0.00031741,0.0001587,0.0001587,0,0.00047611,0,0.00047611,0.0001587,0,0.0001587,0.00063482,0,0.00047611,0,0.0012696,0.00047611,0,0.00047611,0.0011109,0,0.00031741,0.00047611,0.0001587,0.00031741,0,0,0,0.00031741,0.00095223,0,0,0.00063482,0,0,0.00047611,0.0001587,0.0001587,0.0001587,0.00063482,0.0001587,0.00079352,0,0.0001587,0,0.00031741,0,0,0.0001587,0,0,0,0,0.0001587,0.00079352,0,0,0,0.0001587,0.00047611,0.0001587,0,0,0.0001587,0,0,0.0001587,0,0.00031741,0,0.0001587,0.00031741,0,0,0,0,0,0.0001587,0,0,0.00031741,0,0.0001587,0,0,0.00047611,0,0,0,0.0001587,0,0,0,0.00079352,0,0,0,0,0,0.0001587,0.0001587,0,0,0,0,0,0,0.0001587,0.0001587,0,0,0.0001587,0.00079352,0,0,0,0.00031741,0,0.0001587,0,0.00031741,0,0,0.0001587,0,0.0001587,0,0,0,0,0,0,0,0,0,0,0,0.0001587,0.00031741,0.00031741,0,0,0,0,0,0,0,0,0.00031741,0,0.0001587,0.0001587,0,0,0.0001587,0.0001587,0,0.0001587,0,0,0,0,0,0,0,0,0,0,0,0,0.0001587,0,0.0001587,0,0,0,0,0,0,0,0,0,0,0,0,1.7
0.00011004,0.00022007,0.00011004,0.00077025,0.00044014,0,0.00044014,0,0.00066021,0.00022007,0.00055018,0,0,0.00066021,0.00055018,0.0012104,0.0014305,0.0016505,0.0013204,0.00099032,0.00066021,0.00033011,0.00088028,0.0033011,0.0011004,0.00099032,0.0011004,0.00088028,0.0012104,0.0013204,0.00088028,0.0011004,0.00055018,0.00011004,0,0.0011004,0.00077025,0,0.00077025,0,0,0,0.00022007,0,0.00088028,0.00022007,0.00033011,0,0.0015405,0,0.00011004,0.00022007,0.00055018,0,0,0.00033011,0.00011004,0,0.00077025,0,0.00011004,0.00011004,0.00011004,0,0.00011004,0,0,0.00033011,0.0011004,0.00033011,0,0.00044014,0.00044014,0,0.00044014,0.00022007,0.00011004,0.00022007,0,0,0.00011004,0.00033011,0.00055018,0.00011004,0,0.00022007,0,0,0,0.00011004,0,0.00033011,0,0.00044014,0.00011004,0,0.00055018,0,0.00011004,0.00011004,0,0,0.00011004,0,0,0,0,0.00055018,0,0,0.00011004,0.00022007,0.00099032,0.00033011,0.00011004,0,0.00033011,0.00011004,0.00011004,0.00011004,0,0,0.00022007,0.00011004,0.00022007,0,0.00022007,0,0,0,0.00055018,0,0,0.00088028,0,0,0.00055018,0,0,0,0.00011004,0.00022007,0.00022007,0.00022007,0,0.00011004,0.00033011,0,0.00022007,0.00011004,0,0,0.00022007,0,0,0.00022007,0,0,0,0,0.00066021,0.00011004,0,0,0.00022007,0.00022007,0,0,0,0.00011004,0,0,0,0.00077025,0,0.00011004,0,0,0,0,0.00011004,0,0,0,0,0,0,0,0,0,0.00022007,0.00033011,0,0.00011004,0,0,0,0,0,0,0,0.00011004,0,0.00011004,0,0,0,0,0.00011004,0,0.00011004,0,0,0,0.00011004,0,0,0,0,0,0,0,0,0,0.00011004,0,0,0,0,0,0,0,0,0.00011004,0,0,0,0,2.1
0.00022563,0.00045126,0,0,0.00045126,0,0,0.0006769,0.00022563,0.00022563,0.0011282,0.00022563,0,0.0013538,0.0006769,0.0027076,0.0006769,0.0038357,0.00090253,0.0006769,0.00090253,0.00090253,0.0011282,0.0024819,0.0024819,0.0011282,0.0006769,0.0013538,0.00022563,0.0015794,0.00022563,0.0013538,0.00022563,0,0,0.00022563,0.0027076,0,0.0018051,0,0,0,0.00045126,0,0.0011282,0.00022563,0.0006769,0,0,0.00022563,0.00090253,0.00022563,0.0027076,0,0,0.00022563,0,0,0.00045126,0,0.00045126,0.00022563,0,0,0.00045126,0,0.00045126,0.00022563,0.0006769,0,0,0.0006769,0.00045126,0,0.00022563,0.00045126,0,0.00022563,0,0.00022563,0,0.0011282,0.0006769,0,0,0.0006769,0,0,0.00022563,0,0,0.00090253,0.00090253,0.00045126,0,0.00022563,0.00022563,0,0,0.00022563,0,0,0,0,0.00022563,0,0,0.0011282,0,0,0.00022563,0.00022563,0.00022563,0,0,0,0.0006769,0,0.00022563,0,0,0.00022563,0,0.00022563,0.00022563,0,0.00022563,0,0,0,0,0,0,0.0006769,0,0,0.00022563,0,0.00022563,0,0,0.00045126,0.0011282,0,0,0.00022563,0,0,0.00022563,0.00022563,0,0,0.0020307,0,0,0,0.00022563,0,0,0,0.0006769,0.00022563,0,0,0.00045126,0.0006769,0,0,0,0.00090253,0.00022563,0,0,0.00022563,0.00022563,0,0.00022563,0,0,0,0,0,0,0.00022563,0,0.00090253,0,0,0,0,0,0,0,0.0006769,0,0.00022563,0,0,0,0.00022563,0,0,0.00022563,0,0.00022563,0,0,0.00022563,0,0,0,0,0.00022563,0,0,0,0,0.00022563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
